id,release_date,title,publisher,bit_memory,price
417,1993-08-10,モンスターメーカー バーコードサーガ,ナムコ,1M,3800
418,1993-08-19,ダブル役満Jr.,バップ,1M,4800
419,1993-08-20,仮面ライダーSD 走れ! マイティライダーズ,ユタカ,1M,3599
420,1993-08-27,MVPベースボール,アクレイムジャパン,2M,4500
421,1993-08-27,勝馬予想 競馬貴族,キングレコード,1M,5900
422,1993-08-27,ファミリージョッキー2 〜名馬の血統〜,ナムコ,1M,4500
423,1993-09-10,カルトジャンプ,バンダイ,2M,3800
424,1993-09-17,ダブル役満II,バップ,1M,4800
425,1993-09-23,レミングス,イマジニア,1M,3900
426,1993-09-24,エイリアンVSプレデター,アスク講談社,1M,4500
427,1993-09-25,ウィザードリィ外伝III 闇の聖典,アスキー,4M,5150
428,1993-10-08,カットビロード,ナムコ,1M,4800
429,1993-10-22,クレヨンしんちゃん2 “オラとわんぱくごっこだゾ”,バナレックス,1M,3500
430,1993-10-29,アメリカ横断ウルトラクイズ PART4,トミー,2M,3980
431,1993-10-29,ファミスタ3,ナムコ,2M,4900
432,1993-10-29,ロックマンワールド4,カプコン,4M,3500
433,1993-11-19,ウルティマ 〜失われたルーン2〜,ポニーキャニオン,2M,4900
434,1993-11-19,パチ夫くん,ココナッツジャパン,1M,3980
435,1993-11-19,女神転生外伝 ラストバイブルII,アトラス,2M,5300
436,1993-11-26,ティーンエイジ・ミュータント・ニンジャ・タートルズ3,コナミ,1M,3500
437,1993-11-26,UNO スモールワールド,トミー,2M,3980
438,1993-11-27,カービィのピンボール,任天堂,2M,2900
439,1993-12-03,ダックテイルズ2,カプコン,1M,3500
440,1993-12-10,アンダーカバーコップス 破壊神ガルマァ,アイレム,2M,3800
441,1993-12-10,ピングー 世界で1番元気なペンギン,ビーアイ,2M,4200
442,1993-12-10,幽☆遊☆白書 第2弾 暗黒武術会編,トミー,2M,3980
443,1993-12-17,怪獣王ゴジラ,バンダイ,2M,3800
444,1993-12-17,馬券王V3,アスミック,1M,6500
445,1993-12-18,最後の忍道,アイレム,1M,3800
446,1993-12-22,タイニートゥーン アドベンチャーズ2 〜バスター・バニーのかっとびだいぼうけん〜,コナミ,1M,3600
447,1993-12-22,ダウンタウンスペシャル くにおくんの時代劇だよ全員集合!,テクノスジャパン,2M,4800
448,1993-12-22,ミッキーマウスV 魔法のステッキ,KEMCO,1M,3900
449,1993-12-24,モータルコンバット,アクレイムジャパン,2M,4300
450,1994-01-07,バトルトード,メサイヤ,1M,4200
451,1994-01-14,トムとジェリー パート2,アルトロン,1M,4500
452,1994-01-21,スーパーマリオランド3 ワリオランド,任天堂,4M,3900
453,1994-02-11,スポット クールアドベンチャー,ヴァージンゲーム,1M,4200
454,1994-02-11,バーチャルウォーズ,ココナッツジャパン,1M,4900
455,1994-02-18,スーパー桃太郎電鉄II,ハドソン,2M,4500
456,1994-02-18,武田修宏のエースストライカー,ジャレコ,2M,4900
457,1994-02-18,ホイホイ ゲームボーイ版,光栄,1M,4800
458,1994-02-25,T2 ザ・アーケードゲーム,アクレイムジャパン,1M,3890
459,1994-03-03,ウェルカムなかよしパーク,バンダイ,2M,3800
460,1994-03-11,ONI IV 鬼神の血族,バンプレスト,2M,4980
461,1994-03-11,疾風!アイアンリーガー,バンダイ,1M,3500
462,1994-03-18,雀四郎2,サミー,1M,4200
463,1994-03-25,剣勇伝説YAIBA,バンプレスト,2M,3980
464,1994-03-25,大工の源さん ロボット帝国の野望,アイレム,2M,3800
465,1994-03-25,WWF キング オブ ザ リング,アクレイムジャパン,1M,4200
466,1994-03-25,南国少年パプワくん 〜ガンマ団の野望〜,エニックス,1M,3900
467,1994-03-25,ルクル,ビック東海,4M,4800
468,1994-03-25,ロロの大冒険,イマジニア,1M,3900
469,1994-03-26,クレヨンしんちゃん3 オラのごきげんアスレチック,バンダイ,1M,3500
470,1994-04-01,Mr.GOの馬券的中術,タイトー,1M,5900
471,1994-04-02,Jリーグ ウィニングゴール,エレクトロニック・アーツ・ビクター,1M,5980
472,1994-04-08,詰め将棋 〜百番勝負〜,イマジニア,512K,4700
473,1994-04-15,詰将棋 問題提供『将棋世界』,アイマックス,512K,4700
474,1994-04-15,もぐらでポン!,アテナ,256K,3900
475,1994-04-22,GB原人ランド ビバ!ちっくん王国,ハドソン,2M,3800
476,1994-04-22,天地を喰らう,カプコン,2M,4600
477,1994-04-22,パチ夫くん キャッスル,ココナッツジャパン,1M,3980
478,1994-04-22,美少女戦士セーラームーンR,エンジェル,2M,3800
479,1994-04-22,フィジェッツ,ココナッツジャパン,2M,4300
480,1994-04-28,ノンタンといっしょ くるくるぱする,ビクターエンタテインメント,1M,3900
481,1994-04-29,ルーニー・トゥーンズ それゆけ!スピーディー・ゴンザレス,サンソフト,2M,3900
482,1994-05-27,太陽の天使マーロー お花畑は大パニック!,テクノスジャパン,2M,3900
483,1994-06-03,幽☆遊☆白書 第3弾 魔界の扉編,トミー,2M,3980
484,1994-06-10,ザ・心理ゲーム,ヴィジット,2M,4500
485,1994-06-10,パチスロキッズ2,ココナッツジャパン,1M,4500
486,1994-06-14,ドンキーコング,任天堂,4M,3900
487,1994-06-14,テトリスフラッシュ,任天堂,1M,2900
488,1994-06-17,ワールドカップストライカー,ココナッツジャパン,1M,4500
489,1994-06-30,熱闘サムライスピリッツ,タカラ,4M,4660
490,1994-07-01,ろっくん!もんすたぁ!!,ホリ電機,4M,3900
491,1994-07-15,キテレツ大百科 冒険大江戸ジュラ紀,ビデオシステム,2M,3900
492,1994-07-15,全日本プロレス ジェット,メサイヤ,2M,4880
493,1994-07-22,ロックマンワールド5,カプコン,4M,3800
494,1994-07-29,勝馬予想 競馬貴族EX'94,キングレコード,1M,6900
495,1994-07-29,クリスティーワールド,アクレイムジャパン,1M,3980
496,1994-07-29,GBパチスロ必勝法!Jr.,サミー,1M,4777
497,1994-07-29,ジャングルの王者ターちゃん,バンダイ,2M,3980
498,1994-07-29,熱血!ビーチバレーだよ くにおくん,テクノスジャパン,2M,3800
499,1994-07-29,熱闘餓狼伝説2 -あらたなるたたかい-,タカラ,4M,4660
500,1994-07-29,パチスロワールドカップ'94,アイマックス,2M,4500
501,1994-07-29,ワールドカップUSA'94,サンソフト,1M,4800
502,1994-07-31,ぷよぷよ,バンプレスト,2M,3980
503,1994-08-05,3丁目のタマ TAMA and FRIENDS 3丁目おばけパニック,ビーアイ,1M,3980
504,1994-08-05,ポコニャン!夢の大冒険,小学館プロダクション,2M,4300
505,1994-08-10,ボンバーマンGB,ハドソン,2M,4300
506,1994-08-11,テレビアニメ スラムダンク がけっぷちの決勝リーグ,バンダイ,2M,3980
507,1994-08-26,ウルトラマン超闘士激伝,エンジェル,2M,3800
508,1994-08-26,クレヨンしんちゃん4 “オラのいたずら大変身”,バンダイ,1M,3800
509,1994-09-09,新SDガンダム外伝 ナイトガンダム物語,バンダイ,2M,3980
510,1994-09-16,スーパーストリート・バスケットボール2,バップ,1M,4800
511,1994-09-16,連対王,ヴィジット,512K,5500
512,1994-09-22,とっても!ラッキーマン ラッキークッキーみんな大好きー!!,バンダイ,2M,3980
513,1994-09-23,魂斗羅スピリッツ,コナミ,1M,3800
514,1994-09-30,オセロワールド,ツクダオリジナル,512K,3900
515,1994-09-30,ルーニー・トゥーンズ ダフィー・ダック,サンソフト,2M,4300
516,1994-09-30,ザ・シンプソンズ バートのジャックと豆の木,アクレイムジャパン,1M,3900
517,1994-10-07,本命ボーイ,ニチブツ,2M,6700
518,1994-10-14,ザ・心理ゲーム2 大阪編,ヴィジット,2M,4500
519,1994-10-19,詰碁シリーズ1 藤沢秀行名誉棋聖,魔法,1M,4900
520,1994-10-19,詰将棋 神吉五段,魔法,1M,4900
521,1994-10-21,GB原人2,ハドソン,2M,3980
522,1994-10-28,チェスマスター,アルトロン,512K,4500
523,1994-10-28,TVチャンピオン,ユタカ,2M,3980
524,1994-10-28,馬券王TV'94,アスミック,1M,6500
525,1994-10-28,マサカリ伝説 金太郎RPG編,トンキンハウス,4M,4660
526,1994-11-11,モータルコンバットII 究極神拳,アクレイムジャパン,2M,4200
527,1994-11-18,携帯 競馬エイトスペシャル,イマジニア,1M,6900
528,1994-11-18,ニチブツマージャン吉本劇場,ニチブツ,2M,4800
529,1994-11-25,タイニートゥーン アドベンチャーズ3 〜ドキドキスポーツフェスティバル〜,コナミ,1M,3800
530,1994-11-25,ドラゴンボールZ 悟空飛翔伝,バンダイ,2M,3800
531,1994-11-25,パチ夫くん2,ココナッツジャパン,1M,4500
532,1994-11-25,本将棋,イマジニア,512K,4980
533,1994-12-09,パックパニック,ナムコ,1M,3500
534,1994-12-09,幽☆遊☆白書 第4弾 魔界統一編,トミー,2M,3980
535,1994-12-16,桃太郎電劇2,ハドソン,4M,4500
536,1994-12-20,スーパー・スネーキー,四次元,512K,3800
537,1994-12-22,ウルトラマンボール,ベック,1M,3800
538,1994-12-22,トコロ'sまあじゃんJr.,ビック東海,2M,4800
539,1994-12-23,インディ・ジョーンズ 最後の聖戦,ココナッツジャパン,1M,4300
540,1994-12-23,将棋最強,魔法,2M,4980
541,1994-12-23,灘麻太郎のパワフル麻雀 〜次の一手100題〜,四次元,1M,4800
542,1994-12-23,プロ麻雀 極GB,アテナ,1M,4900
543,1995-01-03,パックインタイム,ナムコ,2M,3800
544,1995-01-13,スーパーチャイニーズランド3,カルチャーブレーン,2M,4200
545,1995-01-27,パチスロ必勝ガイドGB,マジファクト,1M,4500
546,1995-01-27,バトルクラッシャー,バンプレスト,2M,3980
547,1995-01-27,ママレード・ボーイ,バンダイ,2M,3980
548,1995-02-24,熱闘ワールドヒーローズ2JET,タカラ,4M,4660
549,1995-03-03,アナザ・バイブル,アトラス,4M,5500
550,1995-03-03,UNO2 スモールワールド,トミー,1M,3800
551,1995-03-03,ガメラ 大怪獣空中決戦,エンジェル,2M,3980
552,1995-03-14,マリオのピクロス,任天堂,2M,3900
553,1995-03-17,NFLクォーターバッククラブ'95,アクレイムジャパン,2M,3900
554,1995-03-17,スーパーボンブリス,BPS,1M,4500
555,1995-03-17,テレビアニメ スラムダンク2 全国へのTIP OFF,バンダイ,4M,4200
556,1995-03-21,星のカービィ2,任天堂,4M,3900
557,1995-03-24,ONI V 隠忍を継ぐ者,バンプレスト,2M,4980
558,1995-03-24,原人コッツ,ビーアイ,2M,4500
559,1995-03-24,パチスロキッズ3,ココナッツジャパン,2M,4500
560,1995-04-07,蒼き伝説シュート!,バンプレスト,2M,3980
561,1995-04-14,SD飛龍の拳外伝,カルチャーブレーン,4M,4700
562,1995-04-14,勝馬予想 競馬貴族EX'95,キングレコード,1M,6900
563,1995-04-21,Jリーグ ライブ'95,エレクトロニック・アーツ・ビクター,2M,5980
564,1995-04-28,赤ずきんチャチャ,トミー,2M,3900
565,1995-04-28,空想科学世界ガリバーボーイ 空想科学パズル プリッとポン,バンダイ,2M,3980
566,1995-04-28,チキチキ天国,J・ウィング,256K,3900
567,1995-04-28,パチ夫くん3,ココナッツジャパン,1M,4800
568,1995-04-28,魔法陣グルグル 勇者とククリの大冒険,タカラ,2M,3980
569,1995-05-26,ちびまる子ちゃん まる子デラックス劇場,タカラ,1M,3980
570,1995-06-02,魔法騎士レイアース,トミー,2M,4500
571,1995-06-16,モグモグGOMBO 遥かなる超料理伝説,バンダイ,2M,4800
572,1995-06-23,人生ゲーム,タカラ,2M,4660
573,1995-06-23,パチンコ物語外伝,ケイエスエス,4M,5980
574,1995-06-30,スーパーパチンコ大戦,バンプレスト,2M,3980
575,1995-06-30,第2次スーパーロボット大戦G,バンプレスト,4M,5980
576,1995-07-14,ギャラガ&ギャラクシアン,ナムコ,1M,3800
577,1995-07-14,NINKU -忍空-,トミー,4M,4200
578,1995-07-14,フリスキー・トム,ニチブツ,1M,3980
579,1995-07-27,スーパードンキーコングGB,任天堂,4M,3900
580,1995-07-28,アルフレッドチキン,サンソフト,2M,4300
581,1995-08-04,おとぎ話大戦,四次元,2M,4900
582,1995-08-10,ボンバーマンGB2,ハドソン,2M,4800
583,1995-08-11,ストリートファイターII,カプコン,4M,4800
584,1995-08-25,ゴーゴー アックマン,バンプレスト,2M,3980
585,1995-08-25,ドラゴンボールZ 悟空激闘伝,バンダイ,4M,5800
586,1995-09-14,キャプテン翼J 全国制覇への挑戦,バンダイ,4M,4200
587,1995-10-20,ハイパーブラックバス'95,スターフィッシュ,2M,4500
588,1995-10-27,NBAジャム トーナメントエディション,アクレイムジャパン,4M,4800
589,1995-10-27,ジャッジ・ドレッド,アクレイムジャパン,2M,4500
590,1995-10-27,バットマン フォーエヴァー,アクレイムジャパン,2M,4200
591,1995-10-27,フォアマン フォー リアル,アクレイムジャパン,2M,4200
592,1995-10-27,魔法騎士レイアース2nd ミッシングカラーズ,トミー,2M,4500
593,1995-11-24,Jリーグ・ビッグウェイブサッカー,トミー,2M,4800
594,1995-11-24,NINKU -忍空- 第2弾 忍空戦争編,トミー,4M,4800
595,1995-12-08,ウェディングピーチ 〜じゃ魔ピーパニック〜,ケイエスエス,2M,4980
596,1995-12-14,カービィのブロックボール,任天堂,4M,3900
597,1995-12-22,東京ディズニーランド ミッキーのシンデレラ城ミステリーツアー,トミー,4M,4200
598,1995-12-22,P-マン,KEMCO,1M,4200
599,1995-12-27,忍たま乱太郎GB,カルチャーブレーン,2M,4800
600,1995-12-29,ブロックくずしGB,POW[プランニングオフィスワダ],1M,3980
601,1996-02-27,ポケットモンスター 赤,任天堂,4M,3980
602,1996-02-27,ポケットモンスター 緑,任天堂,4M,3980
603,1996-02-29,クマのプー太郎 宝さがしだ大入ゲームバトル!,タカラ,2M,3980
604,1996-03-22,熱闘闘神伝,タカラ,4M,4660
605,1996-04-26,熱闘ザ・キング・オブ・ファイターズ'95,タカラ,4M,4500
606,1996-05-01,ドラえもんのスタディボーイ1 小一こくご かん字,小学館,4M,2850
607,1996-05-01,ドラえもんのスタディボーイ2 小一さんすう けいさん,小学館,4M,2850
608,1996-05-17,連珠倶楽部,ヘクト,256K,2480
609,1996-06-21,バスフィッシング 達人手帳,スターフィッシュ,4M,9800
610,1996-07-21,モグラ〜ニャ,任天堂,4M,3900
611,1996-07-21,ナムコギャラリーVol.1,ナムコ,4M,3980
612,1996-07-21,ボンバーマンコレクション,ハドソン,8M,3980
613,1996-08-09,桃太郎コレクション,ハドソン,8M,3980
614,1996-08-23,熱闘サムライスピリッツ 斬紅郎無双剣,タカラ,8M,4500
615,1996-09-13,スーパーチャイニーズランド1・2・3',カルチャーブレーン,8M,3980
616,1996-09-27,SD飛龍の拳外伝2,カルチャーブレーン,8M,4200
617,1996-09-27,ストリートレーサー,Ubiソフト,1M,4980
618,1996-09-27,スポーツコレクション,トンキンハウス,4M,3980
619,1996-10-15,ポケットモンスター 青,任天堂,4M,3000
620,1996-10-19,ピクロス2,任天堂,4M,3000
621,1996-10-26,ヨッシーのパネポン,任天堂,4M,3000
622,1996-11-01,パズル忍たま乱太郎GB,カルチャーブレーン,2M,3980
623,1996-11-22,原人コレクション,ハドソン,8M,3980
624,1996-11-22,不思議のダンジョン 風来のシレンGB 月影村の怪物,チュンソフト,4M,3900
625,1996-11-23,ドンキーコングランド,任天堂,4M,3000
626,1996-11-29,ナムコギャラリーVol.2,ナムコ,4M,3980
627,1996-11-29,パチ夫くん ゲームギャラリー,ココナッツジャパン,4M,4300
628,1996-12-01,ドラえもんのスタディボーイ3 九九マスター,小学館,4M,2850
629,1996-12-02,クレヨンしんちゃん オラのごきげんコレクション,バンダイ,2M,3980
630,1996-12-06,桃太郎コレクション2,ハドソン,8M,3980
631,1996-12-13,ゲゲゲの鬼太郎 妖怪創造主現る!,バンダイ,2M,4500
632,1996-12-13,合格ボーイシリーズ 英単語ターゲット1900,イマジニア,2M,2050
633,1996-12-13,ぽけっとぷよぷよ通,コンパイル,2M,3900
634,1996-12-20,ボンバーマンGB3,ハドソン,2M,3980
635,1996-12-21,スヌーピーのはじめてのおつかい,KEMCO,1M,3980
636,1996-12-21,みどりのマキバオー,トミー,2M,3900
637,1996-12-27,テトリスプラス,ジャレコ,2M,3980
638,1996-12-27,ミニ4ボーイ,J・ウィング,4M,4980
639,1996-12-27,名探偵コナン 地下遊園地殺人事件,バンダイ,2M,3980
640,1996-12-28,スーパーチャイニーズファイターGB,カルチャーブレーン,8M,3980
641,1996-12-28,スーパーブラックバスポケット,スターフィッシュ,8M,4980
642,1997-01-24,合格ボーイシリーズ 日本史ターゲット201,イマジニア,2M,2050
643,1997-01-25,カービィのきらきらきっず,任天堂,2M,3000
644,1997-01-31,ズープ,やのまん,512K,2800
645,1997-02-01,ゲームボーイギャラリー,任天堂,2M,3000
646,1997-02-21,チャルボ55,日本システムサプライ,4M,3800
647,1997-02-28,タイトーバラエティパック,タイトー,4M,3800
648,1997-03-28,合格ボーイシリーズ 英熟語ターゲット1000,イマジニア,2M,2480
649,1997-04-25,SAME GAME,ハドソン,2M,3480
650,1997-05-23,ミニ四駆GB レッツ&ゴー!!,アスキー,4M,4900
651,1997-06-01,ドラえもんのスタディボーイ4 小二国語 かん字,小学館,4M,2850
652,1997-06-01,ドラえもんのスタディボーイ5 小二算数 計算,小学館,4M,2850
653,1997-06-20,スーパーブラックバスポケット2,スターフィッシュ,8M,3980
654,1997-06-27,ゲームで発見!!たまごっち,バンダイ,4M,4500
655,1997-06-27,ゲームボーイウォーズターボ,ハドソン,4M,4200
656,1997-06-27,合格ボーイシリーズ 高校入試 でる順 中学英単語1700,イマジニア,2M,2480
657,1997-07-11,合格ボーイシリーズ Z会究極の英単語1500,イマジニア,2M,2000
658,1997-07-11,スーパービーダマン ファイティングフェニックス,ハドソン,4M,3980
659,1997-07-18,それゆけ!!キッド,KEMCO,1M,3980
660,1997-07-18,ポケットラブ,KID,4M,4800
661,1997-07-25,合格ボーイシリーズ 高校入試 でる順 中学英熟語350,イマジニア,2M,2480
662,1997-07-25,ナムコギャラリーVol.3,ナムコ,4M,3980
663,1997-07-25,ポケット麻雀,ボトムアップ,1M,3980
664,1997-08-08,熱闘ザ・キング・オブ・ファイターズ'96,タカラ,4M,3980
665,1997-08-08,マッハGoGoGo,トミー,2M,4800
666,1997-08-22,ディノブリーダー,J・ウィング,2M,4800
667,1997-08-29,合格ボーイシリーズ 高校入試の でる順 漢字問題の征服,イマジニア,2M,2480
668,1997-08-29,マネーアイドルエクスチェンジャー,アテナ,2M,3980
669,1997-09-11,あにまるぶりーだー,J・ウィング,4M,4800
670,1997-09-19,川のぬし釣り3,パック・イン・ソフト,4M,3600
671,1997-09-25,コナミGBコレクションVol.1,コナミ,4M,3980
672,1997-09-26,おやつクイズ もぐもぐQ,スターフィッシュ,2M,3500
673,1997-09-26,合格ボーイシリーズ 高校入試 歴史年代あんきポイント240,イマジニア,2M,2480
674,1997-09-26,ミニ4ボーイII,J・ウィング,4M,4800
675,1997-09-27,ゲームボーイギャラリー2,任天堂,4M,3000
676,1997-10-01,合格ボーイシリーズ 高校入試 理科あんきポイント250,イマジニア,2M,2480
677,1997-10-01,合格ボーイシリーズ Z会究極の英熟語1017,イマジニア,2M,2000
678,1997-10-17,ゲームで発見!!たまごっち2,バンダイ,4M,4286
679,1997-10-17,プリクラポケット 不完全女子高生マニュアル,アトラス,4M,3980
680,1997-10-31,合格ボーイシリーズ 英検2級レベルの会話表現333,イマジニア,2M,2480
681,1997-11-21,コレクションポケット,ナグザット,2M,3980
682,1997-11-27,悪魔城ドラキュラ 漆黒たる前奏曲,コナミ,2M,3980
683,1997-11-28,合格ボーイシリーズ Z会究極の英語構文285,イマジニア,2M,2480
684,1997-11-28,トランプコレクションGB,ボトムアップ,1M,3980
685,1997-11-28,メダロット カブトバージョン,イマジニア,4M,3980
686,1997-11-28,メダロット クワガタバージョン,イマジニア,4M,3980
687,1997-11-29,プリクラポケット2 彼氏改造大作戦,アトラス,4M,3980
688,1997-12-04,がんばれゴエモン 黒船党の謎,コナミ,2M,3980
689,1997-12-05,サンリオうらないパーティ,イマジニア,2M,2980
690,1997-12-11,コナミGBコレクションVol.2,コナミ,4M,3980
691,1997-12-12,超魔神英雄伝ワタル まぜっこモンスター,バンプレスト,4M,3800
692,1997-12-12,ポケットボンバーマン,ハドソン,4M,3980
693,1997-12-19,カラムー町の大事件,スターフィッシュ,2M,3800
694,1997-12-19,スタースイープ,アクセラ,2M,3800
695,1997-12-19,バッグス・バニーコレクション,KEMCO,2M,3480
696,1997-12-19,牧場物語GB,パック・イン・ソフト,4M,3980
697,1998-01-10,ポケット漢字郎,新学社,4M,3800
698,1998-01-15,ゲームで発見!!たまごっち オスっちとメスっち,バンダイ,4M,4286
699,1998-01-30,合格ボーイシリーズ 学研 慣用句・ことわざ210,イマジニア,2M,1990
700,1998-01-30,合格ボーイシリーズ 学研 四字熟語288,イマジニア,2M,1990
701,1998-01-30,ニューチェスマスター,アルトロン,512K,4500
702,1998-02-19,コナミGBコレクションVol.3,コナミ,4M,3980
703,1998-02-20,NAVY BLUE 98,ショウエイシステム,2M,3980
704,1998-02-27,ネクタリスGB,ハドソン,4M,4200
705,1998-02-27,ポケットキョロちゃん,トミー,2M,3980
706,1998-03-05,大貝獣物語 ザ・ミラクル オブ ザ・ゾーン,ハドソン,4M,3980
707,1998-03-06,頭文字D外伝,講談社,2M,3980
708,1998-03-06,もんすたあ★レース,光栄,4M,3980
709,1998-03-13,パチンコ CR大工の源さんGB,日本テレネット,2M,3980
710,1998-03-13,ポケットラブ2,KID,8M,4800
711,1998-03-19,コナミGBコレクションVol.4,コナミ,4M,3980
712,1998-03-20,合格ボーイシリーズ Z会 例文で覚える 中学英単語1132,イマジニア,2M,2000
713,1998-03-20,合格ボーイシリーズ 山川 一問一答 世界史B用語問題集,イマジニア,4M,2480
714,1998-03-20,ドラえもんカート,エポック社,2M,3980
715,1998-03-20,メダロット パーツコレクション,イマジニア,4M,3980
716,1998-03-26,ゴッドメディスン 復刻版,コナミ,4M,3980
717,1998-03-26,パワプロGB,コナミ,2M,3980
718,1998-03-27,カンヅメモンスター,アイマックス,4M,4500
719,1998-03-27,熱闘リアルバウト餓狼伝説スペシャル,タカラ,4M,3980
720,1998-04-10,パズルボブルGB,タイトー,1M,3500
721,1998-04-22,合格ボーイシリーズ 桐原書店 頻出英文法・語法問題1000,イマジニア,2M,2480
722,1998-04-22,合格ボーイシリーズ 山川 一問一答 日本史B用語問題集,イマジニア,4M,2480
723,1998-04-24,ポケットバスフィッシング,ボトムアップ,1M,3980
724,1998-05-01,セレクションI&II 選ばれし者&暗黒の封印,KEMCO,4M,3980
725,1998-05-15,あにまるぶりーだー2,J・ウィング,4M,4800
726,1998-05-22,日本代表チーム 栄光のイレブン,トミー,2M,3580
727,1998-05-29,合格ボーイシリーズ 学研 歴史512,イマジニア,2M,1990
728,1998-05-29,メダロット パーツコレクション2,イマジニア,4M,3980
729,1998-06-04,ワールドサッカーGB,コナミ,4M,3980
730,1998-06-05,ディノブリーダー2,J・ウィング,4M,4800
731,1998-06-19,忍たま乱太郎GB えあわせチャレンジパズル,カルチャーブレーン,4M,3980
732,1998-06-19,ミニ四駆GB レッツ&ゴー!! オールスターバトルMAX,アスキー,8M,4800
733,1998-06-26,いつでも!にゃんとワンダフル,バンプレスト,2M,3980
734,1998-06-26,合格ボーイシリーズ □いアタマを○くする 数字で遊ぼう算数編,イマジニア,2M,2480
735,1998-06-26,Jリーグサポーターサッカー,J・ウィング,4M,5500
736,1998-06-26,日刊べるとも倶楽部,アイマックス,4M,4500
737,1998-07-02,高気圧ボーイ,コナミ,4M,3980
738,1998-07-10,海のぬし釣り2,パック・イン・ソフト,8M,3600
739,1998-07-10,GO!GO!ヒッチハイク,J・ウィング,4M,4800
740,1998-07-10,合格ボーイシリーズ 99年度版 英単語センター1500,イマジニア,2M,2480
741,1998-07-17,化石創世リボーン,スターフィッシュ,4M,3980
742,1998-07-24,魚群探知機 ポケットソナー,バンダイ,4M,14800
743,1998-07-24,グランダー武蔵RV,バンダイ,4M,5800
744,1998-07-24,東京ディズニーランド ファンタジーツアー,トミー,4M,4200
745,1998-07-24,爆釣烈伝 翔 〜ハイパー・フィッシング〜,スターフィッシュ,4M,3980
746,1998-07-31,早押しクイズ 〜王座決定戦〜,ジャレコ,4M,3980
747,1998-07-31,ブレインドレイン,アクレイムジャパン,1M,3500
748,1998-07-31,桃太郎電鉄jr. 〜全国ラーメンめぐりの巻〜,ハドソン,4M,3980
749,1998-08-06,上海Pocket,サンソフト,2M,3980
750,1998-08-07,超魔神英雄伝ワタル まぜっこモンスター2,バンプレスト,4M,3980
751,1998-08-07,テュロック 〜バイオノザウルスの戦い〜,スターフィッシュ,2M,3980
752,1998-08-07,名探偵コナン 疑惑の豪華列車,バンダイ,2M,3980
753,1998-08-09,ポケットファミリーGB,ハドソン,4M,3980
754,1998-08-28,昆虫博士,J・ウィング,4M,4800
755,1998-09-10,モータルコンバット&モータルコンバットII,アクレイムジャパン,8M,3980
756,1998-09-11,釣り先生,J・ウィング,4M,4800
757,1998-09-11,ポケット将棋,ボトムアップ,2M ,3980
758,1998-09-12,ポケットモンスター ピカチュウ,任天堂,8M,3000
759,1998-09-18,超速スピナー,ハドソン,4M,4500
760,1998-09-25,ドラゴンクエストモンスターズ テリーのワンダーランド,エニックス,16M,4900
761,1998-09-25,ポケットゴルフ,ボトムアップ,1M,3980
762,1998-10-02,もんすたあ★レース おかわり,光栄,4M,3980
763,1998-10-15,爆釣 リトリーブマスター,コナミ,4M,3980
764,1998-10-16,新競馬貴族 ポケットジョッキー,キングレコード,4M,5800
765,1998-10-21,ワリオランド2 盗まれた財宝,任天堂,16M,3500
766,1998-10-21,テトリスDX,任天堂,4M,3500
767,1998-10-21,グローカルヘキサイト,NECインターチャネル,8M,3980
768,1998-10-23,ポケットボウリング,アテナ,4M,3800
769,1998-10-30,ポケット電車,ココナッツジャパン,4M,3980
770,1998-11-13,本格将棋 将棋王,童,8M,3980
771,1998-11-20,ゲームボーイウォーズ2,ハドソン,8M,4200
772,1998-11-27,激闘パワーモデラー,カプコン,4M,3980
773,1998-11-27,サンリオタイムネット 過去編,イマジニア,8M,3500
774,1998-11-27,サンリオタイムネット 未来編,イマジニア,8M,3500
775,1998-11-27,スーパーブラックバスポケット3,スターフィッシュ,8M,3980
776,1998-11-27,ドラえもんのGAME BOYであそぼうよ デラックス10,エポック社,2M,3800
777,1998-11-27,ぽけっとぷよぷよSUN,コンパイル,8M,3980
778,1998-12-04,ロボットポンコッツ 太陽バージョン,ハドソン,8M,3980
779,1998-12-04,ロボットポンコッツ 星バージョン,ハドソン,8M,3980
780,1998-12-11,カラムー町は大さわぎ! 〜ポリンキーズとおかしな仲間たち〜,スターフィッシュ,8M,3980
781,1998-12-11,ゲームボーイモノポリー,ハズブロージャパン,8M,3980
782,1998-12-11,バーディガン バーコードリーダー同梱。,タム,8M,5500
783,1998-12-11,フェアリーキティの開運辞典 妖精の国の占い修行,イマジニア,8M,3980
784,1998-12-11,ロードス島戦記 -英雄騎士伝- GB,トミー,8M,3980
785,1998-12-12,ゼルダの伝説 夢をみる島DX,任天堂,8M,3500
786,1998-12-17,遊☆戯☆王デュエルモンスターズ,コナミ,8M,4300
787,1998-12-18,ポケモンカードGB,任天堂,8M,3500
788,1998-12-18,ポケットカラー ブロック,ボトムアップ,1M,3980
789,1998-12-18,ザ・首都高レーシング,ポニーキャニオン,1M,3980
790,1998-12-18,プリクラポケット3 〜タレントデビュー大作戦〜,アトラス,8M,3980
791,1998-12-23,麻雀クエスト,J・ウィング,8M,3980
792,1998-12-24,ボンバーマンクエスト,ハドソン,8M,3800
793,1998-12-25,灘麻太郎・小島武夫の実践麻雀教室,ギャップス,1M,3800
794,1998-12-25,合格ボーイシリーズ Z会 例文で覚える 究極の古文単語,イマジニア,2M,2000
