発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2009-02-19,5pb.Games,怒首領蜂 大往生 ブラックレーベル EXTRA,2,YES,その他,5pb.Games,0,1,Xbox 360
2009-02-26,5pb.Games,CHAOS;HEAD NOAH,2,YES,その他,5pb.Games,0,1,Xbox 360
2009-02-26,マイクロソフト,Halo Wars,2,YES,その他,マイクロソフト,0,1,Xbox 360
2009-02-26,スパイク,侍道3Way of the Samurai 3,2,YES,その他,スパイク,0,1,Xbox 360
2009-03-05,カプコン,バイオハザード5Resident Evil 5,2,YES,その他,カプコン,0,1,Xbox 360
2009-03-26,スクウェア・エニックス,007 慰めの報酬007: Quantum of Solace,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2009-03-26,スパイク2K Sports,NBA 2K9,2,YES,その他,スパイク2K Sports,0,1,Xbox 360
2009-04-02,5pb.Games,11eyes CrossOver,2,YES,その他,5pb.Games,0,1,Xbox 360
2009-04-16,マイクロソフトCodemasters,You're in the Movies:めざせ!ムービースターYou're in the Movies,2,YES,その他,マイクロソフトCodemasters,0,1,Xbox 360
2009-04-16,エレクトロニック・アーツ,ゴッドファーザー2,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2009-04-23,ユービーアイソフト,H.A.W.XTom Clancy's H.A.W.X,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2009-04-23,ケイブAksys Games,デススマイルズ,2,YES,その他,ケイブAksys Games,0,1,Xbox 360
2009-04-29,スパイク2K Sports,NHL 2K9,2,YES,その他,スパイク2K Sports,0,1,Xbox 360
2009-04-30,ユービーアイソフトTopWare Interactive,Xブレード,2,YES,その他,ユービーアイソフトTopWare Interactive,0,1,Xbox 360
2009-05-21,マイクロソフト,Mass Effect,2,YES,その他,マイクロソフト,0,1,Xbox 360
2009-05-28,スパイクEidos Interactive,Battlestations: Pacific,2,YES,その他,スパイクEidos Interactive,0,1,Xbox 360
2009-05-28,コーエー,真・三國無双5 Empires,2,YES,その他,コーエー,0,1,Xbox 360
2009-06-25,アークシステムワークス,BLAZBLUE CALAMITY TRIGGER,2,YES,その他,アークシステムワークス,0,1,Xbox 360
2009-06-25,カプコン,Bionic Commando,2,YES,その他,カプコン,0,1,Xbox 360
2009-06-25,グレフ,まもるクンは呪われてしまった!,2,YES,その他,グレフ,0,1,Xbox 360
2009-06-25,スパイクWarner Bros. Interactive Entertainment,ウォンテッド：ウェポンズオブフェイト,2,YES,その他,スパイクWarner Bros. Interactive Entertainment,0,1,Xbox 360
2009-06-25,ディズニーインタラクティブ,エクストリームレーシング-PURE-Pure,2,YES,その他,ディズニーインタラクティブ,0,1,Xbox 360
2009-06-25,プロトタイプ,タイムリープ,2,YES,その他,プロトタイプ,0,1,Xbox 360
2009-07-09,スパイク2K Sports,MLB 2K9Major League Baseball 2K9,2,YES,その他,スパイク2K Sports,0,1,Xbox 360
2009-07-09,THQジャパン,WWE Legends of Wrestlemania,2,YES,その他,THQジャパン,0,1,Xbox 360
2009-07-23,ベセスダ・ソフトワークスTHQ,50セント：ブラッドオンザサンド,2,YES,その他,ベセスダ・ソフトワークスTHQ,0,1,Xbox 360
2009-07-23,ユービーアイソフト,コール・オブ・ファレス 血の絆Call of Juarez: Bound in Blood,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2009-07-30,マイクロソフト,Gears of War 2,2,YES,その他,マイクロソフト,0,1,Xbox 360
2009-07-30,SNKプレイモア,ザ・キング・オブ・ファイターズXII,2,YES,その他,SNKプレイモア,0,1,Xbox 360
2009-07-30,ディースリー・パブリッシャー2K Sports,トップスピン3,2,YES,その他,ディースリー・パブリッシャー2K Sports,0,1,Xbox 360
2009-08-06,バンダイナムコゲームスBanpresto,マグナカルタ2,2,YES,その他,バンダイナムコゲームスBanpresto,0,1,Xbox 360
2009-08-06,スパイクTHQ,レッドファクション:ゲリラ,2,YES,その他,スパイクTHQ,0,1,Xbox 360
2009-08-27,サイバーフロントWarner Bros. Interactive Entertainment,F.E.A.R.2 PROJECT ORIGIN,2,YES,その他,サイバーフロントWarner Bros. Interactive Entertainment,0,1,Xbox 360
2009-08-27,ディースリー・パブリッシャー,ドリームクラブ,2,YES,その他,ディースリー・パブリッシャー,0,1,Xbox 360
2009-08-27,5pb.Games,メモリーズオフ6 Next Relation,2,YES,その他,5pb.Games,0,1,Xbox 360
2009-08-27,5pb.Games,メモリーズオフ6 〜T-wave〜,2,YES,その他,5pb.Games,0,1,Xbox 360
2009-09-17,コードマスターズ,FUEL,2,YES,その他,コードマスターズ,0,1,Xbox 360
2009-09-17,"タイトーEquity, Evolved Games",TERMINATOR SALVATION,2,YES,その他,"タイトーEquity, Evolved Games",0,1,Xbox 360
2009-09-17,ユービーアイソフトSouthPeak Games,ベルベット・アサシン,2,YES,その他,ユービーアイソフトSouthPeak Games,0,1,Xbox 360
2009-09-24,マイクロソフト,Halo 3: ODST,2,YES,その他,マイクロソフト,0,1,Xbox 360
2009-10-01,コンパイルハート,クロスエッジ DASH,2,YES,その他,コンパイルハート,0,1,Xbox 360
2009-10-01,コーエー,真・三國無双 MULTI RAID SpecialDynasty Warriors: Strikeforce,2,YES,その他,コーエー,0,1,Xbox 360
2009-10-15,スパイク,NBA 2K10,2,YES,その他,スパイク,0,1,Xbox 360
2009-10-15,スパイク,NHL 2K10,2,YES,その他,スパイク,0,1,Xbox 360
2009-10-15,5pb.Games,STEINS;GATE,2,YES,その他,5pb.Games,0,1,Xbox 360
2009-10-15,ユークスTHQ,UFC 2009 Undisputed,2,YES,その他,ユークスTHQ,0,1,Xbox 360
2009-10-22,エレクトロニック・アーツ,FIFA 10,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2009-10-22,マイクロソフト,Forza Motorsport 3,2,YES,その他,マイクロソフト,0,1,Xbox 360
2009-10-29,セガ,ベヨネッタ,2,YES,その他,セガ,0,1,Xbox 360
2009-10-29,バンダイナムコゲームス,鉄拳6,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2009-11-05,エレクトロニック・アーツ,NBAライブ10,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2009-11-05,コードマスターズ,コリン・マクレー ダート2,2,YES,その他,コードマスターズ,0,1,Xbox 360
2009-11-05,5pb.Games,タユタマ -Kiss on my Deity-,2,YES,その他,5pb.Games,0,1,Xbox 360
2009-11-05,バンダイナムコゲームス,ナムコミュージアム バーチャルアーケード,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2009-11-05,コナミ,ワールドサッカー ウイニングイレブン 2010Pro Evolution Soccer 2010,2,YES,その他,コナミ,0,1,Xbox 360
2009-11-12,バンダイナムコゲームス,ドラゴンボール レイジングブラスト,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2009-11-12,エレクトロニック・アーツ,ニード・フォー・スピード シフト,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2009-11-12,スクウェア・エニックス,ファイナルファンタジーXI ヴァナ・ディール コレクション2,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2009-11-19,エレクトロニック・アーツ,Left 4 Dead 2,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2009-11-26,ケイブ,虫姫さま ふたりVer 1.5,2,YES,その他,ケイブ,0,1,Xbox 360
2009-12-03,ユービーアイソフト,アサシン クリード II,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2009-12-10,スクウェア・エニックスActivision,コール オブ デューティ モダン・ウォーフェア2,2,YES,その他,スクウェア・エニックスActivision,0,1,Xbox 360
2009-12-10,SNKプレイモア,サムライスピリッツ閃Samurai Shodown Sen,2,YES,その他,SNKプレイモア,0,1,Xbox 360
2009-12-24,ラッセルPlaylogic,インファーナル：ヘルズヴェンジェンス,2,YES,その他,ラッセルPlaylogic,0,1,Xbox 360
2010-01-07,ユービーアイソフト,アバター: The GameJames Cameron's Avatar: The Game,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2010-01-14,コードマスターズ,オペレーションフラッシュポイント：ドラゴンライジング,2,YES,その他,コードマスターズ,0,1,Xbox 360
2010-01-14,スクウェア・エニックスWarner Bros. Interactive Entertainment,バットマン アーカム・アサイラム,2,YES,その他,スクウェア・エニックスWarner Bros. Interactive Entertainment,0,1,Xbox 360
2010-01-28,THQジャパン,WWE 2010 SmackDown vs Raw,2,YES,その他,THQジャパン,0,1,Xbox 360
2010-01-28,セガ,エンド オブ エタニティResonance of Fate,2,YES,その他,セガ,0,1,Xbox 360
2010-01-28,ラッセルDestineer,ストークト,2,YES,その他,ラッセルDestineer,0,1,Xbox 360
2010-01-28,エレクトロニック・アーツ,ファイトナイト ラウンド4,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-02-10,スパイク,セイクリッド2Sacred 2: Fallen Angel,2,YES,その他,スパイク,0,1,Xbox 360
2010-02-18,ディースリー・パブリッシャー,EAT LEAD マット・ハザードの逆襲,2,YES,その他,ディースリー・パブリッシャー,0,1,Xbox 360
2010-02-18,エレクトロニック・アーツ,ダンテズ・インフェルノ,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-02-25,マイクロソフト2K Games,Borderlands,2,YES,その他,マイクロソフト2K Games,0,1,Xbox 360
2010-02-25,アルケミスト,のーふぇいと! 〜only the power of will〜,2,YES,その他,アルケミスト,0,1,Xbox 360
2010-02-25,ケイブ,エスプガルーダII ブラックレーベル,2,YES,その他,ケイブ,0,1,Xbox 360
2010-03-04,ディースリー・パブリッシャー2K Games,BioShock2,2,YES,その他,ディースリー・パブリッシャー2K Games,0,1,Xbox 360
2010-03-04,コーエー,信長の野望・天道,2,YES,その他,コーエー,0,1,Xbox 360
2010-03-11,エレクトロニック・アーツ,バトルフィールド バッド カンパニー2,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-03-11,マーベラスエンターテイメントUTV Ignition Entertainment,レッド シーズ プロファイルDeadly Premonition,2,YES,その他,マーベラスエンターテイメントUTV Ignition Entertainment,0,1,Xbox 360
2010-03-11,サイバーフロント,暁のアマネカと蒼い巨神 パシアテ文明研究興亡記,2,YES,その他,サイバーフロント,0,1,Xbox 360
2010-03-18,コナミTHQ,ダークサイダーズ 〜審判の時〜Darksiders,2,YES,その他,コナミTHQ,0,1,Xbox 360
2010-03-18,システムソフトアルファ,萌え萌え2次大戦（略）☆ウルトラデラックス,2,YES,その他,システムソフトアルファ,0,1,Xbox 360
2010-03-25,5pb.Games,CHAOS;HEAD らぶChu☆Chu!,2,YES,その他,5pb.Games,0,1,Xbox 360
2010-03-25,エレクトロニック・アーツ,アーミー オブ ツー：ザ 40th デイ,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-03-25,コーエー,北斗無双Fist of the North Star: Ken's Rage,2,YES,その他,コーエー,0,1,Xbox 360
2010-04-02,コーエー,ウイニングポストワールド 2010,2,YES,その他,コーエー,0,1,Xbox 360
2010-04-15,マーベラスエンターテイメント,NO MORE HEROES 英雄たちの楽園,2,YES,その他,マーベラスエンターテイメント,0,1,Xbox 360
2010-04-22,ラッセルBlack Bean Games,Superstars V8 Racing,2,YES,その他,ラッセルBlack Bean Games,0,1,Xbox 360
2010-04-22,5pb.Games,ケツイ 〜絆地獄たち〜 EXTRA,2,YES,その他,5pb.Games,0,1,Xbox 360
2010-04-22,スクウェア・エニックス,ニーア ゲシュタルトNier,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2010-04-28,ユービーアイソフト,スプリンターセル コンヴィクションTom Clancy's Splinter Cell: Conviction,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2010-04-28,カプコン,スーパーストリートファイターIV,2,YES,その他,カプコン,0,1,Xbox 360
2010-05-13,エレクトロニック・アーツ,2010 FIFA ワールドカップ 南アフリカ大会,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-05-13,スパイクTHQ,メトロ2033,2,YES,その他,スパイクTHQ,0,1,Xbox 360
2010-05-20,ラッセルKalypso Media,トロピコ 3,2,YES,その他,ラッセルKalypso Media,0,1,Xbox 360
2010-05-20,カプコン,ロストプラネット2,2,YES,その他,カプコン,0,1,Xbox 360
2010-05-20,グレフ,旋光の輪舞DUO,2,YES,その他,グレフ,0,1,Xbox 360
2010-05-27,マイクロソフト,Alan Wake,2,YES,その他,マイクロソフト,0,1,Xbox 360
2010-05-27,ケイブ,デススマイルズIIX 魔界のメリークリスマス,2,YES,その他,ケイブ,0,1,Xbox 360
2010-06-03,5pb.Games,W.L.O. 世界恋愛機構,2,YES,その他,5pb.Games,0,1,Xbox 360
2010-06-03,マイクロソフト,ポップキャップアーケード,2,YES,その他,マイクロソフト,0,1,Xbox 360
2010-06-10,スクウェア・エニックスEidos Interactive,Just Cause 2,2,YES,その他,スクウェア・エニックスEidos Interactive,0,1,Xbox 360
2010-06-10,テイクツー・インタラクティブ・ジャパンRockstar Games,グランド・セフト・オート: エピソード・フロム・リバティーシティ,2,YES,その他,テイクツー・インタラクティブ・ジャパンRockstar Games,0,1,Xbox 360
2010-06-17,バンダイナムコゲームス,クラッシュ・オブ・ザ・タイタンズ：タイタンの戦いClash of the Titans,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2010-06-24,ユービーアイソフト,プリンス・オブ・ペルシャ 忘却の砂,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2010-06-24,カプコン,モンスターハンター フロンティア オンライン ビギナーズパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2010-06-24,システムソフトアルファ,戦極姫2 〜葉隠の乙女、風雲に乗ず〜,2,YES,その他,システムソフトアルファ,0,1,Xbox 360
2010-07-01,アークシステムワークス,BLAZBLUE CONTINUUM SHIFT,2,YES,その他,アークシステムワークス,0,1,Xbox 360
2010-07-08,バンダイナムコゲームス,デッドトゥライツ レトリビューション,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2010-07-08,マイクロソフト,ライオットアクト 2Crackdown 2,2,YES,その他,マイクロソフト,0,1,Xbox 360
2010-07-15,エレクトロニック・アーツ,タイガーウッズPGA TOUR 11,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-07-22,コナミMicrosoft Game Studios,NINETY-NINE NIGHTS II,2,YES,その他,コナミMicrosoft Game Studios,0,1,Xbox 360
2010-07-22,スクウェア・エニックスActivision,ブラーレーサーズBlur,2,YES,その他,スクウェア・エニックスActivision,0,1,Xbox 360
2010-07-29,コンパイルハートIdea Factory,アガレスト戦記ZERO Dawn of WarRecord of Agarest War Zero,2,YES,その他,コンパイルハートIdea Factory,0,1,Xbox 360
2010-07-29,サイバーフロント,ストライクウィッチーズ 白銀の翼,2,YES,その他,サイバーフロント,0,1,Xbox 360
2010-07-29,スクウェア・エニックス,スプリームコマンダー2,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2010-07-29,5pb.,メモリーズオフ ゆびきりの記憶,2,YES,その他,5pb.,0,1,Xbox 360
2010-08-12,テイクツー・インタラクティブ・ジャパン2K Sports,MLB 2K10Major League Baseball 2K10,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Sports,0,1,Xbox 360
2010-08-26,スクウェア・エニックスEidos Interactive,ケイン アンド リンチ2 ドッグ・デイズ,2,YES,その他,スクウェア・エニックスEidos Interactive,0,1,Xbox 360
2010-09-09,ユークスTHQ,UFC アンディスピューテッド 2010,2,YES,その他,ユークスTHQ,0,1,Xbox 360
2010-09-15,マイクロソフト,Halo:Reach,2,YES,その他,マイクロソフト,0,1,Xbox 360
2010-09-16,スクウェア・エニックス,フロントミッション エボルヴ,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2010-09-22,スクウェア・エニックスActivision,シンギュラリティ,2,YES,その他,スクウェア・エニックスActivision,0,1,Xbox 360
2010-09-22,プロトタイプ,智代アフター 〜It's a Wonderful Life〜CS Edition,2,YES,その他,プロトタイプ,0,1,Xbox 360
2010-09-29,カプコン,モンスターハンター フロンティアオンライン シーズン9.0 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2010-09-30,コーエーテクモゲームス,クウォンタムセオリー,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2010-09-30,カプコン,デッドライジング2,2,YES,その他,カプコン,0,1,Xbox 360
2010-09-30,エレクトロニック・アーツ,マッデンNFL11,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-10-07,コードマスターズ,F1 2010,2,YES,その他,コードマスターズ,0,1,Xbox 360
2010-10-07,ユービーアイソフト,H.A.W.X.2Tom Clancy's H.A.W.X 2,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2010-10-07,バンダイナムコゲームス,エンスレイブド 〜オデッセイトゥザウェスト〜,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2010-10-07,テイクツー・インタラクティブ・ジャパンRockstar Games,レッド・デッド・リデンプション,2,YES,その他,テイクツー・インタラクティブ・ジャパンRockstar Games,0,1,Xbox 360
2010-10-14,テイクツー・インタラクティブ・ジャパン2K Sports,NBA 2K11,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Sports,0,1,Xbox 360
2010-10-14,ラッセルBlack Bean Games,SBK X Superbike World Championship JP EDITION,2,YES,その他,ラッセルBlack Bean Games,0,1,Xbox 360
2010-10-21,エレクトロニック・アーツ,FIFA11 ワールドクラスサッカーFIFA 11,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-10-21,バンダイナムコゲームス,NARUTO -ナルト- 疾風伝 ナルティメットストーム2Naruto Shippuden: Ultimate Ninja Storm 2,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2010-10-21,ユービーアイソフト,R.U.S.E.,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2010-10-21,セガ,VANQUISH,2,YES,その他,セガ,0,1,Xbox 360
2010-10-21,エレクトロニック・アーツ,メダル・オブ・オナー,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-10-28,マイクロソフト,Fable III,2,YES,その他,マイクロソフト,0,1,Xbox 360
2010-10-28,マイルストーン,ラジルギノア Massive,2,YES,その他,マイルストーン,0,1,Xbox 360
2010-10-28,コナミ,ワールドサッカー ウイニングイレブン 2011Pro Evolution Soccer 2011,2,YES,その他,コナミ,0,1,Xbox 360
2010-10-28,アイディアファクトリー,俺の嫁 〜あなただけの花嫁〜,2,YES,その他,アイディアファクトリー,0,1,Xbox 360
2010-10-28,5pb.,車輪の国、向日葵の少女,2,YES,その他,5pb.,0,1,Xbox 360
2010-11-04,ベセスダ・ソフトワークス,Fallout: New Vegas,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox 360
2010-11-11,エレクトロニック・アーツ,EA SPORTS 総合格闘技EA Sports MMA,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-11-11,テイクツー・インタラクティブ・ジャパン2K Games,Mafia 2,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Games,0,1,Xbox 360
2010-11-11,バンダイナムコゲームス,ドラゴンボール レイジングブラスト2,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2010-11-18,スクウェア・エニックスActivision,コール オブ デューティ ブラックオプス（字幕版）,2,YES,その他,スクウェア・エニックスActivision,0,1,Xbox 360
2010-11-18,エレクトロニック・アーツ,ザ・シムズ3,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-11-20,コナミ,Dance Evolution,2,YES,その他,コナミ,0,1,Xbox 360
2010-11-20,マイクロソフト,Kinect アドベンチャー!,2,YES,その他,マイクロソフト,0,1,Xbox 360
2010-11-20,マイクロソフト,Kinect スポーツ,2,YES,その他,マイクロソフト,0,1,Xbox 360
2010-11-20,コナミ,クロスボード7Adrenalin Misfits,2,YES,その他,コナミ,0,1,Xbox 360
2010-11-20,セガ,ソニック フリーライダーズ,2,YES,その他,セガ,0,1,Xbox 360
2010-11-20,バンダイナムコゲームス,体で答える新しい脳トレBody and Brain Connection,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2010-11-25,ユービーアイソフト,ショーン・ホワイト スケートボード,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2010-11-25,ケイブ,怒首領蜂大復活 Ver 1.5,2,YES,その他,ケイブ,0,1,Xbox 360
2010-12-09,マイクロソフト,Kinect アニマルズKinectimals,2,YES,その他,マイクロソフト,0,1,Xbox 360
2010-12-09,ユービーアイソフト,アサシン クリード ブラザーフッド,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2010-12-09,エレクトロニック・アーツ,ニード・フォー・スピード ホット・パースート,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-12-09,ユービーアイソフト,ユアシェイプ フィットネス・エボルブ,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2010-12-16,ハドソン,DECA SPORTA FREEDOM,2,YES,その他,ハドソン,0,1,Xbox 360
2010-12-16,バンダイナムコゲームス,ガンダム無双3Dynasty Warriors: Gundam 3,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2010-12-16,コナミ,キャッスルヴァニア ロード オブ シャドウ,2,YES,その他,コナミ,0,1,Xbox 360
2010-12-16,エレクトロニック・アーツ,スケート3,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2010-12-16,スクウェア・エニックス,ファイナルファンタジーXIII アルティメットヒッツ インターナショナル,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2010-12-22,セガ,電脳戦機バーチャロンフォース,2,YES,その他,セガ,0,1,Xbox 360
2011-01-13,スクウェア・エニックスActivision,007 ブラッドストーンJames Bond 007: Blood Stone,2,YES,その他,スクウェア・エニックスActivision,0,1,Xbox 360
2011-01-13,マイクロソフトElectronic Arts,Mass Effect 2,2,YES,その他,マイクロソフトElectronic Arts,0,1,Xbox 360
2011-01-13,アークシステムワークス,アルカナハート3,2,YES,その他,アークシステムワークス,0,1,Xbox 360
2011-01-13,ラッセルDestineer,ストークト：ビッグエアーエディション,2,YES,その他,ラッセルDestineer,0,1,Xbox 360
2011-01-20,マイクロソフト,Kinect ジョイライド,2,YES,その他,マイクロソフト,0,1,Xbox 360
2011-01-20,バンダイナムコゲームス,魔人と失われた王国Majin and the Forsaken Kingdom,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2011-01-26,カプコン,モンスターハンター フロンティアオンライン シーズン10 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2011-01-27,スパイク,Dragon Age: Origins,2,YES,その他,スパイク,0,1,Xbox 360
2011-01-27,アルケミスト,ぎゃる☆がん,2,YES,その他,アルケミスト,0,1,Xbox 360
2011-01-27,ディースリー・パブリッシャー,ドリームクラブZERO,2,YES,その他,ディースリー・パブリッシャー,0,1,Xbox 360
2011-01-27,スクウェア・エニックス,マインドジャック,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2011-02-03,ユークスTHQ,WWE SmackDown vs. Raw 2011,2,YES,その他,ユークスTHQ,0,1,Xbox 360
2011-02-03,ケイブ,怒首領蜂 大復活ブラックレーベル,2,YES,その他,ケイブ,0,1,Xbox 360
2011-02-10,テイクツー・インタラクティブ・ジャパンRockstar Games,レッド・デッド・リデンプション・アンデッド・ナイトメア,2,YES,その他,テイクツー・インタラクティブ・ジャパンRockstar Games,0,1,Xbox 360
2011-02-10,エクスペリエンス,円卓の生徒,2,YES,その他,エクスペリエンス,0,1,Xbox 360
2011-02-17,カプコン,MARVEL VS. CAPCOM 3 Fate of Two Worlds,2,YES,その他,カプコン,0,1,Xbox 360
2011-02-17,アトラス,キャサリン,2,YES,その他,アトラス,0,1,Xbox 360
2011-02-17,ユービーアイソフトSouthPeak Games,トゥーワールド2,2,YES,その他,ユービーアイソフトSouthPeak Games,0,1,Xbox 360
2011-02-24,GNソフトウェア,Piaキャロットへようこそ!!4 夏の恋活,2,YES,その他,GNソフトウェア,0,1,Xbox 360
2011-02-24,バンダイナムコゲームス,THE IDOLM@STER 2,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2011-02-24,ケイブ,むちむちポーク!&ピンクスゥイーツ,2,YES,その他,ケイブ,0,1,Xbox 360
2011-02-24,エレクトロニック・アーツ,バレットストーム,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2011-03-03,エレクトロニック・アーツ,ファイトナイト チャンピオン,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2011-03-24,サイバーフロントJoWood,アルカニアゴシック4,2,YES,その他,サイバーフロントJoWood,0,1,Xbox 360
2011-04-01,エレクトロニック・アーツ,Crysis 2,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2011-04-07,スパイクElectronic Arts,Dragon Age: Origins - Awakening,2,YES,その他,スパイクElectronic Arts,0,1,Xbox 360
2011-04-07,キュート,エスカトス,2,YES,その他,キュート,0,1,Xbox 360
2011-04-07,5pb.,バレットソウル -弾魂-,2,YES,その他,5pb.,0,1,Xbox 360
2011-04-14,サイバーフロント,CROSS†CHANNEL 〜In memory of all people〜,2,YES,その他,サイバーフロント,0,1,Xbox 360
2011-04-14,サイバーフロント,WRC -FIA World Rally Championship-,2,YES,その他,サイバーフロント,0,1,Xbox 360
2011-04-14,スパイクTHQ,ホームフロント,2,YES,その他,スパイクTHQ,0,1,Xbox 360
2011-04-20,カプコン,モンスターハンター フロンティアオンライン フォワード.1 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2011-04-21,コナミ,オトメディウスX,2,YES,その他,コナミ,0,1,Xbox 360
2011-04-21,テイクツー・インタラクティブ・ジャパン2K Sports,トップスピン4,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Sports,0,1,Xbox 360
2011-04-21,サイバーフロントDeep Silver,ネイルド,2,YES,その他,サイバーフロントDeep Silver,0,1,Xbox 360
2011-04-28,イグニッション・エンターテイメントUTV Ignition Games,El Shaddai: Ascension of the Metatron,2,YES,その他,イグニッション・エンターテイメントUTV Ignition Games,0,1,Xbox 360
2011-05-12,テイクツー・インタラクティブ・ジャパン2K Sports,MLB2K11,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Sports,0,1,Xbox 360
2011-05-19,エレクトロニック・アーツValve,Portal 2,2,YES,その他,エレクトロニック・アーツValve,0,1,Xbox 360
2011-05-19,マイクロソフト,トリプルパック -Xbox LIVE アーケード コンピレーション-,2,YES,その他,マイクロソフト,0,1,Xbox 360
2011-05-26,コーエーテクモゲームス,TROY無双Warriors: Legends of Troy,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2011-05-26,マイクロソフトUbisoft,ファイターズアンケージ,2,YES,その他,マイクロソフトUbisoft,0,1,Xbox 360
2011-05-26,ケイブ,赤い刀 真,2,YES,その他,ケイブ,0,1,Xbox 360
2011-06-02,マイクロソフトMTV Games,Dance Central,2,YES,その他,マイクロソフトMTV Games,0,1,Xbox 360
2011-06-02,MAGES.(5pb.),ファントムブレイカー,2,YES,その他,MAGES.(5pb.),0,1,Xbox 360
2011-06-09,スパイクTHQ,レッドファクション：アルマゲドン,2,YES,その他,スパイクTHQ,0,1,Xbox 360
2011-06-16,ベセスダ・ソフトワークス,Brink,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox 360
2011-06-16,MAGES.(5pb.),STEINS;GATE 比翼恋理のだーりん,2,YES,その他,MAGES.(5pb.),0,1,Xbox 360
2011-06-30,カプコン,スーパーストリートファイターIV アーケードエディション,2,YES,その他,カプコン,0,1,Xbox 360
2011-06-30,サイバーフロントAtari,テストドライブ アンリミテッド 2,2,YES,その他,サイバーフロントAtari,0,1,Xbox 360
2011-06-30,セガ,パワースマッシュ4,2,YES,その他,セガ,0,1,Xbox 360
